frame,path,points,sampled_points,lambda1,lambda2,lambda3,linearity,planarity,scattering,degeneracy_score,range_mean_m,range_p95_m,intensity_mean,intensity_std,intensity_p05,intensity_p95
314,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000314/cloud.pcd,51011,17004,33.54353610667129,9.167696685344497,3.868261359895635,0.7266925986517807,0.1579867819718293,0.11532061937639,0.7266925986517807,5.718018306637568,12.38850485949133,2124.4858755954597,1374.1107765935965,182.0,4635.5
315,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000315/cloud.pcd,51065,17022,33.57591685374282,9.166931401953125,3.8786201979949397,0.7269789700193621,0.1575031063781265,0.11551792360251145,0.7269789700193621,5.718425243150092,12.209067194338614,2141.074982864976,1384.9506379422628,180.0,4661.0
316,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000316/cloud.pcd,51051,17017,33.08240534719778,9.118428252395804,3.8640658401684327,0.7243722711000464,0.15882649272576058,0.116801236174193,0.7243722711000464,5.681342919495889,12.050604865751112,2170.0561987032575,1409.6221406657783,187.0,4725.0
317,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000317/cloud.pcd,51052,17018,33.136288997903144,9.090284791533188,3.856421193819178,0.7256697998949606,0.15794960015121812,0.11638059995382137,0.7256697998949606,5.674312796877128,12.032579655353883,2172.922745436026,1422.747836710956,183.0,4751.0
318,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000318/cloud.pcd,51075,17025,32.4156953113811,9.034321889300964,3.8420325971413116,0.7212979144047845,0.16017824829247598,0.11852383730273958,0.7212979144047845,5.637308782293994,12.038827634038197,2182.8438374938814,1435.7502312275124,183.0,4768.0
319,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000319/cloud.pcd,51080,17027,33.13613392286146,8.991978942120504,3.8406134022398004,0.7286352426311052,0.1554606687633721,0.11590408860552268,0.7286352426311052,5.6446568080016775,12.212599143933941,2223.7720046985123,1458.5763184011862,179.95000000000027,4798.0
320,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000320/cloud.pcd,50970,16990,32.261549744149974,8.952418156903589,3.837077128517523,0.7225050182678548,0.15855844089801163,0.11893654083413352,0.7225050182678548,5.608847026089597,12.040649010591812,2244.5276044732195,1456.696789393847,181.0,4782.0
321,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000321/cloud.pcd,50996,16999,32.94411844536465,8.904809671319416,3.8409450110228818,0.7296995612103758,0.15371073500402124,0.1165897037856029,0.7296995612103758,5.616215155232744,12.297189642526675,2222.679033649698,1448.5835491591356,175.75,4747.0
322,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000322/cloud.pcd,51068,17023,32.60437249854171,8.875119721249666,3.832643837115508,0.7277935736488527,0.15465643095445838,0.11754999539668891,0.7277935736488527,5.601354454948473,12.107201707130018,2216.798993498864,1433.4798594313768,173.0,4721.0
323,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000323/cloud.pcd,51044,17015,32.14720348528509,8.877230299615913,3.842666577954835,0.7238568417411694,0.15660969464935187,0.1195334636094788,0.7238568417411694,5.590541637676013,12.001170869062921,2212.1676788652926,1410.8098868201216,178.0,4687.8499999999985
324,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000324/cloud.pcd,51100,17034,33.02562940093719,8.919020370893776,3.846456243094889,0.7299363999209452,0.1535947753248554,0.1164688247541994,0.7299363999209452,5.624545400979606,12.16926023327042,2201.6933463796477,1402.7851869055082,169.0,4670.0
325,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000325/cloud.pcd,51032,17011,32.31911759149224,8.973597558062698,3.840116350106997,0.7223439800712588,0.1588372947814346,0.11881872514730657,0.7223439800712588,5.619694254195632,11.990401106020482,2186.295579244396,1385.9046527404928,180.0,4657.0
326,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000326/cloud.pcd,51044,17015,33.07224809272736,9.03923856179983,3.8499509868479067,0.7266820647796369,0.1569076151219686,0.11641032009839444,0.7266820647796369,5.666860827682724,12.171943060963873,2173.8185095211975,1371.8266239571374,179.0,4619.0
327,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000327/cloud.pcd,50996,16999,33.19874082459711,9.079085737290484,3.8605560433380046,0.7265231899830447,0.1571905910987457,0.11628621891820969,0.7265231899830447,5.681616644280883,12.20879887328257,2171.660365518864,1361.8744656075842,181.0,4620.0
328,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000328/cloud.pcd,51067,17023,33.180211327921825,9.121773470576349,3.86355127951584,0.7250839248603522,0.15847464439250294,0.11644143074714484,0.7250839248603522,5.695884505605037,12.197395383185524,2150.2088628664305,1351.113675869531,179.0,4605.0
329,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000329/cloud.pcd,51066,17022,33.44318888551105,9.089941296797106,3.8726737449472215,0.7281975314042125,0.1560038897519793,0.1157985788438082,0.7281975314042125,5.692586702492174,12.177933813258958,2145.932832021306,1363.6589700299617,174.0,4614.0
330,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000330/cloud.pcd,51028,17010,32.51627622541997,8.995101660526288,3.854917953425377,0.7233661813496878,0.15808033095384133,0.11855348769647092,0.7233661813496878,5.640397053120985,12.129533688722182,2149.847064356824,1390.1669452481678,172.0,4640.0
331,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000331/cloud.pcd,50989,16997,32.409438898983225,8.885633552211516,3.835139577750672,0.7258319226103516,0.1558340454520887,0.11833403193755974,0.7258319226103516,5.599290050288976,12.118145986809932,2158.9787601247326,1409.8839337416903,177.0,4662.0
332,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000332/cloud.pcd,51072,17024,32.3222691368307,8.742237498978469,3.803177101459759,0.7295289677228499,0.15280673447182982,0.11766429780532026,0.7295289677228499,5.54320616165455,12.04679669149355,2157.0998198621555,1419.3717800017216,174.0,4660.0
333,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000333/cloud.pcd,51145,17049,31.455789292501226,8.583027863993975,3.76510184354937,0.7271399619261791,0.15316500169948538,0.11969503637433558,0.7271399619261791,5.459517047046588,12.040291878021801,2153.7982011926874,1428.6730976770343,168.0,4661.0
334,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000334/cloud.pcd,51243,17081,31.145214468479054,8.470530633721133,3.7458698359832026,0.7280310706386739,0.1516978090653249,0.12027112029600123,0.7280310706386739,5.414813660072795,12.114860121174527,2148.5142165759225,1438.3700228207238,144.0,4645.899999999994
335,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000335/cloud.pcd,51187,17063,30.5329159384607,8.424507866479559,3.7421229113748606,0.724084398507525,0.15335531544193412,0.12256028605054083,0.724084398507525,5.379194412568102,11.969374064978256,2153.5507843788464,1436.9852724615032,153.0,4650.0
336,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000336/cloud.pcd,51163,17055,31.27923661016571,8.51845760890916,3.755914779607964,0.7276641461850551,0.1522589214262785,0.12007693238866632,0.7276641461850551,5.432261874670663,11.96304369274748,2149.1218263198016,1437.5164142743902,159.0,4646.0
337,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000337/cloud.pcd,51088,17030,31.026521612760025,8.613827021230295,3.776924459022633,0.7223721328243332,0.15589574050796684,0.12173212666769993,0.7223721328243332,5.4685269733779185,12.111175212574443,2142.709696993423,1435.7322285209398,170.0,4658.649999999994
338,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000338/cloud.pcd,51039,17013,31.186833701892013,8.698957043774746,3.8002930840735116,0.721069566505977,0.1570747452763711,0.1218556882176519,0.721069566505977,5.505045920744593,11.985133040408863,2142.9079331491603,1429.154214715341,168.0,4652.0
339,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000339/cloud.pcd,51091,17031,31.39462951140625,8.66027999292477,3.7858372972644436,0.7241477243813841,0.1552635839798444,0.12058869163877149,0.7241477243813841,5.49092819222289,11.961623694505764,2131.1298858898826,1430.9845697209241,164.5,4647.0
340,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000340/cloud.pcd,51165,17055,31.915477802836513,8.511813965023986,3.7613283758939,0.7333013775445502,0.1488458239126811,0.11785279854276877,0.7333013775445502,5.443910157249942,12.014290208496034,2133.471787354637,1434.888154961427,160.0,4641.799999999996
341,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000341/cloud.pcd,51146,17049,30.86354860746087,8.434978152766432,3.7367010461012726,0.7267009617057649,0.15222737885459517,0.12107165943963982,0.7267009617057649,5.399754840652926,11.979049634801802,2134.493313260079,1433.52325926625,158.0,4630.0
342,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000342/cloud.pcd,51057,17019,32.30783857585725,8.517696981142738,3.7406549386619896,0.736358191800928,0.14786015571002942,0.11578165248904262,0.736358191800928,5.460532775290893,12.191562992550661,2135.33264782498,1434.0820482790032,162.0,4637.0
343,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000343/cloud.pcd,51112,17038,31.939960185139302,8.586990974745344,3.780426586056103,0.7311521077367964,0.15048748842603724,0.11836040383716637,0.7311521077367964,5.487814727762223,12.120512750567382,2143.8606002504303,1437.526182642299,159.55000000000018,4644.0
344,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000344/cloud.pcd,51038,17013,31.881852985935506,8.587769017821602,3.7789193426410828,0.7306377072370904,0.1508334436302029,0.11852884913270666,0.7306377072370904,5.4878352027367185,12.094000721760013,2159.3852423684316,1432.3050620488946,172.0,4653.0
345,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000345/cloud.pcd,51109,17037,31.368649085963135,8.605088140210372,3.7884119469900783,0.7256787145462066,0.15355064159825943,0.12077064385553407,0.7256787145462066,5.483088680046832,12.182401178232352,2151.313565125516,1432.7002139752747,164.0,4643.0
346,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000346/cloud.pcd,51051,17017,31.99754513885323,8.565271493923527,3.7669837026875745,0.7323147304971502,0.14995799741554547,0.11772727208730428,0.7323147304971502,5.476848343437356,12.175183008487185,2146.372000548471,1437.1681210870697,167.0,4653.5
347,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000347/cloud.pcd,51132,17044,32.046721067079986,8.44906493815457,3.7400384749416467,0.7363516560565107,0.14694253597290097,0.1167058079705884,0.7363516560565107,5.43410888028732,12.14797692561965,2151.2523859813814,1436.358925573673,157.0,4653.0
348,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000348/cloud.pcd,51188,17063,31.497284486341243,8.345160627489587,3.717438868561044,0.7350514254297555,0.1469244677564299,0.11802410681381459,0.7350514254297555,5.378637914294427,12.054852979061028,2140.0346956317885,1432.2330394525384,143.0,4621.649999999994
349,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000349/cloud.pcd,51145,17049,31.428000260802992,8.247644858722236,3.6999529834618725,0.7375701670395904,0.14470191668326557,0.11772791627714393,0.7375701670395904,5.339962615138227,12.016090122484973,2161.0123374718937,1438.9112506599174,150.0,4639.0
350,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000350/cloud.pcd,51144,17048,30.576445980372768,8.197175402009908,3.6673240485412597,0.7319120931428155,0.14814839358296877,0.11993951327421573,0.7319120931428155,5.298656370647123,12.022922618475565,2149.6902275926795,1431.0435944668973,147.0,4609.0
351,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000351/cloud.pcd,51204,17068,30.479150566907204,8.12476655765235,3.669055688359791,0.7334319885386231,0.14618881387496266,0.12037919758641422,0.7334319885386231,5.268915965479291,12.001439054850417,2177.398894617608,1448.9627844368881,150.0,4666.0
352,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000352/cloud.pcd,51247,17083,30.391992589781516,8.099545996430697,3.659755450967954,0.7334973686735515,0.146084220452051,0.12041841087439747,0.7334973686735515,5.2550112781118585,12.021801903726233,2155.84812769528,1435.5596524617501,145.0,4615.0
353,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000353/cloud.pcd,51170,17057,29.604599943452325,8.1057614671805,3.6597631229725667,0.7261992567822806,0.15017930837438181,0.12362143484333757,0.7261992567822806,5.235868760384544,11.972616536694215,2156.678170803205,1428.5989601908473,158.0,4606.0
354,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000354/cloud.pcd,51204,17068,29.9174473787597,8.179430225387192,3.688012854824758,0.726599996255219,0.15012702499983926,0.12327297874494177,0.726599996255219,5.277605394517957,12.005250282127905,2155.312807593157,1431.4259290482166,155.0,4622.0
355,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000355/cloud.pcd,51220,17074,29.986885887982403,8.270566459406092,3.6939967430451737,0.7241938862774471,0.15261903931795173,0.1231870744046012,0.7241938862774471,5.313813928569512,12.031864076441975,2164.162729402577,1427.4524830835358,158.0,4629.0
356,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000356/cloud.pcd,51293,17098,30.71965464602321,8.376443658065222,3.7217600119831937,0.7273262426096452,0.15152135333932204,0.12115240405103289,0.7273262426096452,5.369511833590659,12.154292010098008,2184.0011502544207,1436.5078350231504,157.0,4667.0
357,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000357/cloud.pcd,51139,17047,30.558611398529465,8.475894640117799,3.7475410099057167,0.7226348236318855,0.1547306442870509,0.12263453208106358,0.7226348236318855,5.408713707405288,12.12545528998291,2168.2796495825105,1425.600212792109,167.0,4640.0
358,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000358/cloud.pcd,51130,17044,31.7040647432613,8.56160981334778,3.753447223140035,0.7299522984614284,0.15165760697071878,0.11839009456785286,0.7299522984614284,5.470883129171388,12.199787955171434,2163.332857422257,1421.1681945640207,159.0,4636.0
359,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000359/cloud.pcd,50990,16997,30.599711120054764,8.653221470032662,3.7760877177700234,0.7172123149763521,0.15938496063337707,0.12340272439027082,0.7172123149763521,5.451010991657283,11.494998137514111,2176.508060404001,1406.5467174920593,170.0,4647.0
360,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000360/cloud.pcd,50918,16973,29.691586979606136,8.711587782703697,3.7881505707824035,0.7065974348664048,0.1658192677711363,0.12758329736245894,0.7065974348664048,5.432923870482453,11.129258423041577,2181.8029969755294,1388.9123075376042,180.0,4642.0
361,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000361/cloud.pcd,51006,17002,28.76939770872314,8.62399669814919,3.758691302386014,0.7002371483246478,0.16911391211669238,0.13064893955865975,0.7002371483246478,5.373365408398328,11.194118983474347,2177.1076343959535,1379.777590559298,181.0,4607.0
362,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000362/cloud.pcd,50992,16998,29.072251919340246,8.594772376629294,3.676736051015811,0.7043650969840544,0.16916599165618026,0.1264689113597654,0.7043650969840544,5.340200930315316,11.204380127655266,2148.6714582679638,1384.737273130667,164.0,4595.449999999997
363,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000363/cloud.pcd,51073,17025,29.12174715515234,8.54734747942902,3.5813199063629484,0.7064960617269562,0.17052642983982028,0.12297750843322346,0.7064960617269562,5.293584688676329,11.29034584792657,2117.303467585613,1375.8020836154153,168.0,4516.0
364,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000364/cloud.pcd,51074,17025,28.440178340619397,8.499222529578578,3.534926478602234,0.7011543870159334,0.17455221242006555,0.12429340056400107,0.7011543870159334,5.255069172008735,11.39505636925003,2100.6939930297217,1367.8845554630639,175.0,4470.0
365,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000365/cloud.pcd,51113,17038,28.12053624496511,8.496049235481793,3.4885780189913036,0.6978702980103026,0.17807168301732018,0.12405801897237725,0.6978702980103026,5.227919135048583,11.461799178027011,2079.451098546358,1359.690929105327,167.0,4430.399999999994
366,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000366/cloud.pcd,51185,17062,28.907232176391204,8.479394758346231,3.444636804991414,0.7066687427352029,0.1741694923482418,0.11916176491655538,0.7066687427352029,5.222524589831966,11.57559440739015,2061.200566572238,1359.1885369901222,157.0,4405.0
367,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000367/cloud.pcd,51188,17063,28.82601926693997,8.413597142044052,3.394408529540162,0.70812490395809,0.17412007416023292,0.11775502188167711,0.70812490395809,5.17666531671712,11.534074972660756,2053.8769633507854,1353.8284801074162,151.0,4394.0
368,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000368/cloud.pcd,51220,17074,27.992788275273575,8.323630676136709,3.344355741626964,0.7026508901405477,0.17787706196127695,0.11947204789817528,0.7026508901405477,5.112358409171388,11.500500605743225,2047.2307887543927,1356.0087647601426,141.0,4374.049999999996
369,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000369/cloud.pcd,51277,17093,27.790614079091522,8.23958662751625,3.2690135197708408,0.7035118905949126,0.17885798038140716,0.11763012902368025,0.7035118905949126,5.055566315486957,11.526954587442217,2046.6708855822299,1361.9300113764746,140.0,4416.0
370,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000370/cloud.pcd,51236,17079,28.55645052619429,8.242343092649962,3.2391069489125455,0.7113666810554968,0.17520511308462666,0.11342820585987654,0.7113666810554968,5.058983312037786,11.562242940927538,2053.5475446951364,1373.1804344393329,140.0,4461.0
371,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000371/cloud.pcd,51247,17083,29.003050683829745,8.179707486241655,3.2596503274186603,0.717970789507252,0.16963929803308955,0.11238991245965839,0.717970789507252,5.065467178975327,11.543137539443016,2047.5074443382052,1377.0399869376015,133.0,4428.0
372,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000372/cloud.pcd,51178,17060,29.167471630248016,8.284303034254549,3.3158696698648606,0.715974591857892,0.1703415855640087,0.11368382257809931,0.715974591857892,5.131625394899334,11.580848611099174,2044.57895970925,1371.144533993636,131.0,4384.149999999994
373,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000373/cloud.pcd,51018,17006,29.424186211233305,8.533147544698881,3.4480634477379035,0.709995461439774,0.17281987207583807,0.11718466648438802,0.709995461439774,5.267502308169112,11.621195446483815,2068.4721274844173,1359.395126437542,157.0,4419.0
374,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000374/cloud.pcd,50842,16948,30.00152009796986,8.760869277876695,3.615392940574098,0.7079858204094958,0.17150718765249434,0.12050699193800998,0.7079858204094958,5.4089356128924635,11.557962891483498,2110.4976790842215,1367.7687392491578,186.0,4531.0
375,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000375/cloud.pcd,50901,16967,28.99875077313741,8.877835784816034,3.742259880731245,0.6938545437950419,0.177096453025213,0.1290490031797451,0.6938545437950419,5.460356321254484,11.458777487484937,2145.1467554664937,1374.2613672691198,205.0,4579.0
376,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000376/cloud.pcd,50925,16975,30.495816502859064,9.02679579110874,3.794933976942798,0.7039988816084838,0.17155998474988987,0.12444113364162632,0.7039988816084838,5.569589257050691,11.470907687568602,2141.6474815905744,1378.255612263622,195.0,4645.799999999996
377,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000377/cloud.pcd,50904,16968,30.936441094210878,9.143450947465931,3.8582631613935696,0.704443994717384,0.17084020007270248,0.12471580520991359,0.704443994717384,5.633171578866544,11.42008684582989,2133.6352545968884,1351.396482032426,205.1500000000001,4616.0
378,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000378/cloud.pcd,50844,16948,32.2728856356615,9.193383499798884,3.899140604398034,0.715135993614398,0.16404615797822297,0.1208178484073791,0.715135993614398,5.707356502706774,11.772932858825307,2089.087188262135,1296.555740834172,200.0,4505.0
379,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000379/cloud.pcd,50792,16931,33.38423911298368,9.203823628019608,3.90296949520941,0.7243063232062674,0.15878313460643195,0.11691054218730063,0.7243063232062674,5.746471295005456,12.147071270453733,2066.462375964719,1281.1645274926107,200.0,4462.449999999997
380,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000380/cloud.pcd,51000,17000,32.71074351602802,9.104005726103876,3.842266474320397,0.7216814799198011,0.16085660814176442,0.1174619119384344,0.7216814799198011,5.67700126128417,12.06322473459107,2033.4713137254903,1279.066310887628,182.0,4437.0
381,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000381/cloud.pcd,50918,16973,34.07714770981347,8.979682230407668,3.804750876045191,0.7364896174153179,0.15185928700459317,0.1116510955800889,0.7364896174153179,5.681600534416661,12.709535730458303,2022.521544444008,1298.8217911658662,177.0,4424.0
382,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000382/cloud.pcd,50823,16941,34.96531765585373,8.791261427915401,3.7224551306818925,0.748571955946649,0.14496668805137863,0.10646135600197232,0.748571955946649,5.64528209744818,13.016509593692343,2041.5123861243926,1328.474532416146,180.0,4470.899999999994
383,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000383/cloud.pcd,50910,16970,33.793469967279705,8.664643691238142,3.6712637105008707,0.7436000594307829,0.14776168252541327,0.10863825804380392,0.7436000594307829,5.553944212689007,12.638183062309677,2043.5583186014535,1337.5996204304793,172.45000000000027,4457.0
384,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000384/cloud.pcd,51021,17007,33.90832328969445,8.659560038627765,3.6588615110992864,0.7446184535683127,0.14747702163876414,0.10790452479292309,0.7446184535683127,5.554224437173202,12.689599559725561,2037.2535034593598,1341.8920714192357,163.0,4454.0
385,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000385/cloud.pcd,50887,16963,32.433548046366,8.69041140494846,3.703405758419198,0.7320548651499702,0.1537607183586573,0.11418441649137256,0.7320548651499702,5.532058129781218,12.290680452571968,2045.0138935287991,1341.559729836459,182.0,4472.0
386,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000386/cloud.pcd,50843,16948,33.09575730245194,8.752542636806435,3.740688067405233,0.735538831856312,0.15143495655951925,0.1130262115841688,0.735538831856312,5.5793393971940635,12.34499308559919,2044.7898629113151,1343.2525723998313,189.0,4487.0
387,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000387/cloud.pcd,50932,16978,32.26660612710408,8.908579611498084,3.779915956046007,0.7239071386558117,0.1589464858885167,0.11714637545567155,0.7239071386558117,5.601685976261668,12.077380061196257,2056.425076572685,1339.6698193034201,191.0,4518.0
388,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000388/cloud.pcd,50803,16935,31.969648031764052,9.004554808301629,3.8586015501982884,0.718340508492462,0.16096371323795872,0.12069577826957936,0.718340508492462,5.64081490240205,12.04621984015323,2069.236108103852,1341.6349061433468,210.0,4539.0
389,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000389/cloud.pcd,50848,16950,32.829839688372445,9.109936580562303,3.870326932373505,0.7225104762302927,0.15959900194226487,0.11789052182744235,0.7225104762302927,5.700343885621141,12.170875409375064,2064.2670311516677,1337.3674959233156,196.0,4543.649999999994
390,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000390/cloud.pcd,50928,16976,34.17648456502431,9.140601005559272,3.8975125580618286,0.7325470679066383,0.15341216377951114,0.1140407683138506,0.7325470679066383,5.7498057559857605,12.483718558561318,2068.3692467797673,1344.5545546778364,181.0,4565.0
391,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000391/cloud.pcd,50950,16984,33.76812742552388,9.106205567673985,3.882800279780991,0.7303313431353912,0.15468448167323742,0.1149841751913714,0.7303313431353912,5.73101937400769,12.467630982346538,2090.0111285574094,1355.0660899597426,181.0,4580.0
392,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000392/cloud.pcd,50902,16968,32.65742070027062,9.01919370740132,3.8625421653690233,0.7238240646688126,0.15790137222899434,0.11827456310219306,0.7238240646688126,5.660952610499104,12.236353061383925,2112.167675140466,1375.6123190799349,193.0,4589.0
393,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000393/cloud.pcd,50903,16968,32.76663007451651,8.877589816821157,3.8350154115901716,0.729066132323278,0.153893592162617,0.117040275514105,0.729066132323278,5.613098181440118,12.311191551217895,2144.5043317682653,1408.0920246660705,189.0,4650.0
394,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000394/cloud.pcd,51057,17019,32.122071014695884,8.690053794364923,3.7965018348960733,0.7294678232175873,0.1523423554237846,0.11818982135862814,0.7294678232175873,5.531913650237542,12.267402598995924,2130.3740525295257,1406.9415700425147,177.0,4618.199999999997
395,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000395/cloud.pcd,51136,17046,32.066283746662094,8.528398229171524,3.7518643577827433,0.7340384593191509,0.14895813650017953,0.11700340418066967,0.7340384593191509,5.462939648385678,12.255755827860746,2121.596996245307,1413.6155211015168,153.0,4587.0
396,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000396/cloud.pcd,51102,17034,30.78363767929782,8.331086563594509,3.6770374071138567,0.7293664039842433,0.1511858086742792,0.1194477873414774,0.7293664039842433,5.350587388236477,12.0705793785743,2125.43649954992,1408.9277759964377,158.0,4562.0
397,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000397/cloud.pcd,51263,17088,30.405251577103563,8.265295434831707,3.671847857559911,0.7281622415169943,0.15107415130650836,0.12076360717649735,0.7281622415169943,5.314992523151347,12.012914976715559,2110.3254198934906,1407.3488430232171,140.0,4546.0
398,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000398/cloud.pcd,51295,17099,30.486206281427048,8.231281993223304,3.6676096585782454,0.7299997934397628,0.14969630174763204,0.12030390481260517,0.7299997934397628,5.310637894116225,12.068357471926824,2108.7847548494005,1407.877671468664,142.0,4539.299999999996
399,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000399/cloud.pcd,51278,17093,30.985104460631263,8.231254819213248,3.667961505956343,0.7343480048720948,0.14727377534114455,0.11837821978676058,0.7343480048720948,5.326438330001957,12.099256663863944,2110.486972970865,1411.9219673927728,136.0,4547.0
400,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000400/cloud.pcd,51301,17101,31.72154083136015,8.246606288995556,3.6900074171686374,0.7400313454873888,0.1436436803637934,0.11632497414881779,0.7400313454873888,5.352530086856328,12.142060442309273,2116.3936180581277,1417.9084963353084,136.0,4555.0
401,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000401/cloud.pcd,51172,17058,30.76893698279941,8.292508244567989,3.6972131456776345,0.730490908762831,0.1493485167023884,0.12016057453478056,0.730490908762831,5.351700671812733,12.184333945639338,2154.787500977097,1433.4747872188861,151.0,4628.0
402,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000402/cloud.pcd,51224,17075,31.316934852250128,8.38166145994427,3.729157484848031,0.7323600952810986,0.14856192015745615,0.11907798456144536,0.7323600952810986,5.398129272531497,12.236119322134437,2141.874843823208,1419.7752168355596,150.0,4596.0
403,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000403/cloud.pcd,51084,17028,31.070105569188335,8.451558596941167,3.7492668039093924,0.7279842330074853,0.15134457083064926,0.1206711961618654,0.7279842330074853,5.425192610322292,12.065530961500965,2153.206874951061,1419.460209097643,155.0,4615.8499999999985
404,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000404/cloud.pcd,51171,17057,31.55179775367514,8.542208966241878,3.7734296652676043,0.7292639540564091,0.15114128640796096,0.11959475953562985,0.7292639540564091,5.470810268123901,12.175690425515755,2135.757812041977,1414.7113772125444,153.0,4599.0
405,dogfooding_results/lidar_degeneracy_tunnel_stride5/00000405/cloud.pcd,51036,17012,31.579831354224115,8.633123425001509,3.798273749492145,0.7266254107513863,0.15309928736724096,0.12027530188137271,0.7266254107513863,5.497443811822614,11.960978444373094,2144.6017908927033,1403.5131402064867,175.0,4608.0
